track_id,start,t,x,y,z,A,track_length
2,1,14,450.13157894736844,457.7719298245614,46.45614035087719,108.09607696533203,50
2,1,15,451.546218487395,458.109243697479,48.80672268907563,108.16262817382812,50
2,1,16,452.14912280701753,458.67543859649123,50.473684210526315,107.02472686767578,50
2,1,17,451.9298245614035,459.32456140350877,52.45614035087719,107.03550720214844,50
2,1,18,450.78333333333336,460.1166666666667,54.74166666666667,107.23645782470703,50
2,1,19,450.4496124031008,462.015503875969,56.10077519379845,108.04473114013672,50
2,1,20,449.2016129032258,463.69354838709677,57.88709677419355,108.62263488769531,50
2,1,21,447.8617886178862,464.9349593495935,59.9349593495935,108.79939270019531,50
2,1,22,447.792,468.152,62.56,108.58953857421875,50
2,1,23,447.96666666666664,471.375,65.23333333333333,108.92021942138672,50
2,1,24,449.24793388429754,472.7685950413223,68.05785123966942,108.36804962158203,50
2,1,25,449.168,472.384,67.344,109.70152282714844,50
2,1,26,450.1900826446281,470.08264462809916,64.90082644628099,109.3331069946289,50
2,1,27,451.1551724137931,467.94827586206895,62.93103448275862,108.65904998779297,50
2,1,28,453.5964912280702,466.2280701754386,60.96491228070175,108.46855926513672,50
2,1,29,454.67241379310343,465.1551724137931,57.939655172413794,108.72677612304688,50
2,1,30,454.609756097561,464.9349593495935,55.56910569105691,109.55994415283203,50
2,1,31,454.3203125,465.3359375,53.5859375,109.1288070678711,50
2,1,32,452.3739837398374,466.9268292682927,51.78048780487805,109.24224090576172,50
2,1,33,449.45081967213116,470.44262295081967,50.24590163934426,108.6057357788086,50
2,1,34,446.43801652892563,475.1818181818182,48.15702479338843,109.0154037475586,50
2,1,35,444.5409836065574,478.6967213114754,45.868852459016395,107.94410705566406,50
2,1,36,442.26446280991735,479.7685950413223,43.396694214876035,108.34603881835938,50
2,1,37,438.9166666666667,478.7416666666667,40.791666666666664,107.45722198486328,50
2,1,38,435.0975609756098,476.2926829268293,37.84552845528455,107.9664535522461,50
2,1,39,432.2268907563025,473.4621848739496,34.73109243697479,107.26605224609375,50
2,1,40,428.65625,471.046875,30.9375,108.36752319335938,50
2,1,41,422.976,468.448,27.144,108.1313247680664,50
2,1,42,416.1487603305785,465.88429752066116,23.958677685950413,107.97425079345703,50
2,1,43,408.875,463.453125,20.0234375,108.81702423095703,50
2,1,44,402.21774193548384,460.9596774193548,17.153225806451612,109.00096893310547,50
2,1,45,394.59842519685037,458.3622047244094,14.039370078740157,108.39757537841797,50
2,1,46,386.1848739495798,455.2436974789916,10.571428571428571,108.1591567993164,50
2,1,47,379.02479338842977,450.9586776859504,7.1735537190082646,108.03396606445312,50
2,1,48,370.46774193548384,448.7016129032258,4.024193548387097,107.66046905517578,50
2,1,49,362.6031746031746,447.4047619047619,0.9841269841269841,108.83333587646484,50
2,1,50,364.4251968503937,447.62204724409446,2.031496062992126,108.34196472167969,50
3,1,1,336.0,477.0,66.0,110.14657592773438,50
3,1,2,336.4788732394366,477.1830985915493,66.07042253521126,108.42025756835938,50
3,1,3,336.42424242424244,477.8333333333333,66.39393939393939,108.28845977783203,50
3,1,4,334.85074626865674,479.76119402985074,66.3731343283582,107.19821166992188,50
3,1,5,333.43283582089555,482.74626865671644,66.40298507462687,108.12904357910156,50
3,1,6,331.40845070422534,484.7887323943662,66.1830985915493,109.34164428710938,50
3,1,7,329.2121212121212,486.1666666666667,66.22727272727273,109.2232894897461,50
3,1,8,326.77272727272725,487.030303030303,66.3030303030303,109.07813262939453,50
3,1,9,323.92424242424244,488.5151515151515,66.45454545454545,110.21367645263672,50
3,1,10,320.93939393939394,490.6818181818182,66.5,111.2524185180664,50
3,1,11,318.0,494.0857142857143,66.05714285714286,110.31294250488281,50
3,1,12,314.8222222222222,497.77777777777777,65.75555555555556,109.4310531616211,50
3,1,13,317.84057971014494,494.7536231884058,65.84057971014492,109.89894104003906,50
3,1,14,321.8611111111111,491.0138888888889,66.05555555555556,109.06642150878906,50
3,1,15,325.56716417910445,487.2985074626866,66.49253731343283,107.5611572265625,50
3,1,16,329.1449275362319,483.28985507246375,66.53623188405797,108.61651611328125,50
3,1,17,332.36764705882354,478.95588235294116,66.63235294117646,108.69453430175781,50
3,1,18,335.5820895522388,475.95522388059703,66.8955223880597,108.94279479980469,50
3,1,19,338.92957746478874,471.88732394366195,67.11267605633803,110.09488677978516,50
3,1,20,342.5223880597015,468.53731343283584,67.50746268656717,108.2867431640625,50
3,1,21,344.62857142857143,464.37142857142857,68.18571428571428,108.8050308227539,50
3,1,22,347.0,460.6521739130435,68.14492753623189,109.5004653930664,50
3,1,23,348.84615384615387,456.9230769230769,68.53846153846153,108.02665710449219,50
3,1,24,350.4468085106383,452.93617021276594,68.61702127659575,107.25587463378906,50
3,1,25,349.9056603773585,456.6792452830189,68.50943396226415,107.9595718383789,50
3,1,26,349.17857142857144,460.57142857142856,68.46428571428571,108.9287338256836,50
3,1,27,349.1311475409836,465.40983606557376,68.31147540983606,109.27342987060547,50
3,1,28,349.859375,469.390625,68.21875,109.59800720214844,50
3,1,29,350.2950819672131,473.04918032786884,68.50819672131148,108.01927947998047,50
3,1,30,350.5079365079365,474.3809523809524,68.60317460317461,107.66210174560547,50
3,1,31,350.5735294117647,471.70588235294116,67.92647058823529,108.3238525390625,50
3,1,32,350.35483870967744,469.46774193548384,67.30645161290323,108.2658920288086,50
3,1,33,350.05882352941177,466.80882352941177,66.45588235294117,108.55982971191406,50
3,1,34,349.4,463.3692307692308,65.56923076923077,108.6092300415039,50
3,1,35,348.72463768115944,458.7391304347826,65.04347826086956,110.15656280517578,50
3,1,36,347.16129032258067,453.2903225806452,64.43548387096774,109.0450668334961,50
3,1,37,345.5507246376812,448.18840579710144,64.1304347826087,109.71855163574219,50
3,1,38,344.7391304347826,444.3623188405797,63.927536231884055,111.32523345947266,50
3,1,39,344.1666666666667,441.43939393939394,63.621212121212125,109.73822784423828,50
3,1,40,344.078125,439.90625,63.8125,110.57889556884766,50
3,1,41,342.0735294117647,438.3529411764706,63.9264705882353,109.95246124267578,50
3,1,42,339.7083333333333,438.05555555555554,63.916666666666664,110.02053833007812,50
3,1,43,339.0422535211268,438.7323943661972,64.07042253521126,109.23839569091797,50
3,1,44,338.72727272727275,440.07575757575756,64.28787878787878,109.3537826538086,50
3,1,45,339.1969696969697,443.1969696969697,64.5,108.1312484741211,50
3,1,46,340.87692307692305,444.9846153846154,64.36923076923077,108.31067657470703,50
3,1,47,341.65714285714284,446.92857142857144,64.58571428571429,108.07759094238281,50
3,1,48,343.14925373134326,448.8358208955224,64.6268656716418,109.12602233886719,50
3,1,49,345.4788732394366,450.63380281690144,65.08450704225352,110.31271362304688,50
3,1,50,348.6666666666667,453.3333333333333,65.85507246376811,109.82422637939453,50
4,1,1,130.0,341.0,32.0,112.67646789550781,50
4,1,2,130.1726618705036,342.63309352517985,31.97841726618705,112.66754150390625,50
4,1,3,129.84892086330936,344.7985611510791,31.74820143884892,111.68143463134766,50
4,1,4,129.86713286713288,346.1958041958042,31.755244755244757,112.27474975585938,50
4,1,5,129.44366197183098,347.64084507042253,31.556338028169016,112.90713500976562,50
4,1,6,129.56028368794327,349.3758865248227,31.43262411347518,113.43598175048828,50
4,1,7,129.95833333333334,350.84027777777777,31.569444444444443,111.79373931884766,50
4,1,8,129.9375,353.0,31.145833333333332,111.9901351928711,50
4,1,9,129.48529411764707,354.63235294117646,30.53676470588235,111.4759521484375,50
4,1,10,130.15,355.45714285714286,30.114285714285714,111.78563690185547,50
4,1,11,130.22916666666666,355.4513888888889,29.895833333333332,111.86363983154297,50
4,1,12,129.6267605633803,356.1619718309859,29.746478873239436,111.28512573242188,50
4,1,13,128.80597014925374,355.55223880597015,29.71641791044776,111.00482177734375,50
4,1,14,127.54744525547446,354.57664233576645,29.48175182481752,111.27598571777344,50
4,1,15,127.12592592592593,353.10370370370373,29.474074074074075,110.78606414794922,50
4,1,16,125.83916083916084,352.4895104895105,29.146853146853147,112.32735443115234,50
4,1,17,123.97887323943662,352.50704225352115,28.845070422535212,112.01529693603516,50
4,1,18,121.83687943262412,353.0496453900709,28.163120567375888,111.81278228759766,50
4,1,19,118.47619047619048,354.70068027210885,28.01360544217687,111.82647705078125,50
4,1,20,114.95588235294117,355.77941176470586,27.764705882352942,111.25655364990234,50
4,1,21,112.43835616438356,356.86301369863014,27.10958904109589,111.77516174316406,50
4,1,22,110.02684563758389,357.93288590604027,26.986577181208055,112.71711730957031,50
4,1,23,108.25874125874125,360.0839160839161,26.314685314685313,111.39812469482422,50
4,1,24,106.24113475177305,362.5390070921986,25.97163120567376,111.61074829101562,50
4,1,25,103.87142857142857,364.84285714285716,25.12857142857143,112.1892318725586,50
4,1,26,102.08571428571429,366.7,24.22142857142857,112.05113983154297,50
4,1,27,99.81118881118881,369.05594405594405,23.902097902097903,112.22628784179688,50
4,1,28,96.65467625899281,371.51798561151077,23.294964028776977,111.16677856445312,50
4,1,29,93.37588652482269,374.4326241134752,22.609929078014183,111.49628448486328,50
4,1,30,89.30496453900709,377.177304964539,21.900709219858157,112.23257446289062,50
4,1,31,85.89208633093526,380.58273381294964,21.057553956834532,112.32684326171875,50
4,1,32,81.33333333333333,384.71527777777777,19.95138888888889,112.64656066894531,50
4,1,33,77.5,388.02985074626866,18.85820895522388,112.22634887695312,50
4,1,34,73.35664335664336,391.43356643356645,17.405594405594407,113.33561706542969,50
4,1,35,67.76258992805755,395.1654676258993,16.028776978417266,112.4209976196289,50
4,1,36,60.78767123287671,399.6506849315069,14.534246575342467,113.26074981689453,50
4,1,37,54.08450704225352,405.14084507042253,13.035211267605634,111.66973114013672,50
4,1,38,47.74626865671642,411.05970149253733,11.925373134328359,111.92587280273438,50
4,1,39,41.82394366197183,416.84507042253523,10.93661971830986,112.69683074951172,50
4,1,40,35.625,421.28472222222223,9.645833333333334,112.81974029541016,50
4,1,41,29.355704697986578,426.13422818791946,8.570469798657719,113.95311737060547,50
4,1,42,23.208333333333332,431.1666666666667,7.465277777777778,113.61503601074219,50
4,1,43,17.71527777777778,436.44444444444446,6.222222222222222,112.48951721191406,50
4,1,44,12.45138888888889,442.09722222222223,4.3125,113.46414947509766,50
4,1,45,7.662068965517242,447.37931034482756,2.4,114.54878234863281,50
4,1,46,13.203252032520325,453.3252032520325,11.934959349593496,111.11396789550781,50
4,1,47,15.735537190082646,453.7190082644628,9.776859504132231,110.62830352783203,50
4,1,48,18.782945736434108,453.015503875969,8.093023255813954,110.74525451660156,50
4,1,49,14.633802816901408,439.72535211267603,4.732394366197183,113.19336700439453,50
4,1,50,20.20408163265306,434.55102040816325,6.503401360544218,114.9085922241211,50
5,1,1,252.0,14.0,43.0,110.7676010131836,50
5,1,2,252.41758241758242,14.175824175824175,42.73626373626374,111.79763793945312,50
5,1,3,252.23076923076923,14.626373626373626,42.527472527472526,113.03382873535156,50
5,1,4,252.20224719101122,15.730337078651685,42.831460674157306,110.93692016601562,50
5,1,5,252.0326086956522,17.5,43.130434782608695,112.22990417480469,50
5,1,6,253.17708333333334,19.364583333333332,43.604166666666664,112.81098937988281,50
5,1,7,254.97802197802199,19.86813186813187,43.78021978021978,110.9022445678711,50
5,1,8,256.73118279569894,20.763440860215052,43.806451612903224,110.12535858154297,50
5,1,9,257.53932584269666,20.696629213483146,43.73033707865169,110.75366973876953,50
5,1,10,257.9024390243902,20.524390243902438,43.426829268292686,108.77437591552734,50
5,1,11,258.5287356321839,21.20689655172414,43.40229885057471,108.74269104003906,50
5,1,12,258.55434782608694,21.26086956521739,43.22826086956522,109.96182250976562,50
5,1,13,259.1058823529412,20.623529411764707,43.4,108.57539367675781,50
5,1,14,259.6521739130435,18.47826086956522,43.03260869565217,109.2711410522461,50
5,1,15,260.4712643678161,16.632183908045977,42.49425287356322,107.55551147460938,50
5,1,16,260.91954022988506,14.781609195402298,41.39080459770115,107.93479919433594,50
5,1,17,260.16,11.77,41.04,110.36949157714844,50
5,1,18,259.14130434782606,10.293478260869565,41.09782608695652,110.58072662353516,50
5,1,19,258.4831460674157,8.752808988764045,41.146067415730336,110.50386047363281,50
5,1,20,259.08988764044943,7.359550561797753,41.21348314606742,111.23160552978516,50
5,1,21,259.18947368421055,6.28421052631579,41.55789473684211,111.70709991455078,50
5,1,22,259.84705882352944,5.564705882352941,42.0,111.39630889892578,50
5,1,23,261.2043010752688,5.483870967741935,41.74193548387097,112.41363525390625,50
5,1,24,262.25555555555553,4.122222222222222,41.78888888888889,112.26840209960938,50
5,1,25,262.8888888888889,2.7111111111111112,41.855555555555554,112.0483627319336,50
5,1,26,263.24418604651163,2.186046511627907,41.97674418604651,112.2725830078125,50
5,1,27,264.6144578313253,1.8674698795180722,42.48192771084337,111.64192962646484,50
5,1,28,266.7758620689655,1.2413793103448276,43.13793103448276,109.37127685546875,50
5,1,29,265.1463414634146,2.0853658536585367,42.51219512195122,111.18414306640625,50
5,1,30,262.39784946236557,3.2795698924731185,41.924731182795696,109.53339385986328,50
5,1,31,259.2584269662921,3.606741573033708,40.70786516853933,109.36085510253906,50
5,1,32,256.1458333333333,3.4375,40.072916666666664,109.97197723388672,50
5,1,33,253.4494382022472,3.3146067415730336,39.01123595505618,110.48123931884766,50
5,1,34,250.45555555555555,3.0555555555555554,38.03333333333333,110.25154876708984,50
5,1,35,246.7912087912088,3.1538461538461537,37.16483516483517,110.8108901977539,50
5,1,36,243.7078651685393,3.101123595505618,35.92134831460674,110.94757080078125,50
5,1,37,239.88372093023256,3.8255813953488373,34.55813953488372,108.10708618164062,50
5,1,38,235.45555555555555,4.988888888888889,33.27777777777778,109.19049072265625,50
5,1,39,231.03157894736842,5.347368421052631,31.957894736842107,110.85957336425781,50
5,1,40,227.74725274725276,5.153846153846154,30.76923076923077,110.83431243896484,50
5,1,41,225.87777777777777,6.044444444444444,29.08888888888889,110.97383880615234,50
5,1,42,223.46808510638297,7.223404255319149,27.45744680851064,111.45136260986328,50
5,1,43,221.4835164835165,7.428571428571429,25.417582417582416,112.93466186523438,50
5,1,44,220.4022988505747,5.67816091954023,22.839080459770116,111.6760482788086,50
5,1,45,219.35632183908046,3.3563218390804597,20.114942528735632,111.00431823730469,50
5,1,46,218.609756097561,1.6341463414634145,16.75609756097561,112.06420135498047,50
5,1,47,218.725,1.55,16.4875,112.63213348388672,50
5,1,48,218.4659090909091,3.897727272727273,20.511363636363637,110.7802963256836,50
5,1,49,217.58426966292134,6.573033707865169,24.84269662921348,110.59467315673828,50
5,1,50,216.65555555555557,8.1,29.1,110.36180114746094,50
6,1,1,134.0,275.0,60.0,110.40333557128906,50
6,1,2,133.64473684210526,275.7105263157895,60.13157894736842,110.82308959960938,50
6,1,3,132.58333333333334,276.14285714285717,60.535714285714285,111.17904663085938,50
6,1,4,131.04819277108433,275.5301204819277,60.9277108433735,111.08440399169922,50
6,1,5,128.98701298701297,274.1818181818182,61.51948051948052,111.34156799316406,50
6,1,6,127.15384615384616,273.03846153846155,62.53846153846154,110.08641815185547,50
6,1,7,124.55555555555556,271.7037037037037,63.76543209876543,109.04972839355469,50
6,1,8,121.37078651685393,272.14606741573033,65.0561797752809,109.71805572509766,50
6,1,9,118.73076923076923,272.7435897435897,65.73076923076923,108.78460693359375,50
6,1,10,115.7948717948718,273.3333333333333,66.83333333333333,108.53468322753906,50
6,1,11,113.0,275.04819277108436,67.55421686746988,108.54049682617188,50
6,1,12,110.3932584269663,276.39325842696627,68.47191011235955,108.75286865234375,50
6,1,13,110.42857142857143,276.54761904761904,68.51190476190476,108.5790786743164,50
6,1,14,110.39240506329114,276.126582278481,67.82278481012658,108.799560546875,50
6,1,15,111.15,274.9625,67.25,109.68611145019531,50
6,1,16,111.34939759036145,274.0240963855422,66.75903614457832,109.9847412109375,50
6,1,17,112.24096385542168,272.27710843373495,65.95180722891567,111.51941680908203,50
6,1,18,113.92682926829268,270.9268292682927,65.10975609756098,111.04971313476562,50
6,1,19,116.3875,270.2,64.7,111.03240966796875,50
6,1,20,119.44871794871794,268.56410256410254,64.12820512820512,110.79293060302734,50
6,1,21,122.39506172839506,267.0,64.0,110.50025939941406,50
6,1,22,125.11392405063292,266.2911392405063,63.848101265822784,110.38804626464844,50
6,1,23,128.2207792207792,266.53246753246754,63.467532467532465,109.6026611328125,50
6,1,24,131.53488372093022,267.2325581395349,62.91860465116279,110.66002655029297,50
6,1,25,135.1829268292683,267.8536585365854,62.18292682926829,110.08515930175781,50
6,1,26,130.86868686868686,258.4949494949495,63.82828282828283,111.41123962402344,50
6,1,27,123.1078431372549,258.47058823529414,64.70588235294117,110.76376342773438,50
6,1,28,113.95833333333333,256.9166666666667,66.15625,110.44281005859375,50
6,1,29,105.51041666666667,254.26041666666666,67.27083333333333,111.72453308105469,50
6,1,30,95.79746835443038,253.29113924050634,68.31645569620254,108.70315551757812,50
6,1,31,103.42307692307692,254.51923076923077,67.48076923076923,110.35616302490234,50
6,1,32,115.20588235294117,257.38235294117646,65.33333333333333,110.14786529541016,50
6,1,33,126.70408163265306,261.265306122449,63.183673469387756,110.02942657470703,50
6,1,34,140.65625,265.6666666666667,60.645833333333336,109.942626953125,50
6,1,35,154.1530612244898,270.8979591836735,58.09183673469388,108.6488265991211,50
6,1,36,168.88118811881188,273.58415841584156,55.82178217821782,108.97869873046875,50
6,1,37,185.4,276.58,53.51,108.67363739013672,50
6,1,38,201.4848484848485,278.1515151515151,50.7979797979798,108.11175537109375,50
6,1,39,217.1010101010101,279.3030303030303,47.85858585858586,107.8529052734375,50
6,1,40,232.66666666666666,280.29411764705884,44.85294117647059,108.67495727539062,50
6,1,41,248.92134831460675,281.55056179775283,41.31460674157304,107.85972595214844,50
6,1,42,267.0686274509804,282.4901960784314,38.14705882352941,109.2781753540039,50
6,1,43,285.34285714285716,281.79047619047617,34.89523809523809,108.83428192138672,50
6,1,44,304.40860215053766,281.73118279569894,31.64516129032258,108.18072509765625,50
6,1,45,302.8831168831169,283.4025974025974,30.883116883116884,103.43604278564453,50
6,1,46,291.9054054054054,267.02702702702703,27.31081081081081,103.27015686035156,50
6,1,47,278.17910447761193,250.26865671641792,23.65671641791045,102.48383331298828,50
6,1,48,263.5135135135135,231.78378378378378,21.445945945945947,102.53894805908203,50
6,1,49,265.1168831168831,224.75324675324674,23.09090909090909,112.16178894042969,50
6,1,50,257.9871794871795,218.34615384615384,27.935897435897434,110.44285583496094,50
7,1,1,126.95238095238095,260.0,54.023809523809526,105.01018524169922,50
7,1,2,126.8780487804878,259.2439024390244,54.51219512195122,104.28946685791016,50
7,1,3,128.2,259.8,55.5,105.82754516601562,50
7,1,4,130.88888888888889,261.0,56.68888888888889,105.79178619384766,50
7,1,5,133.47727272727272,261.3863636363636,58.79545454545455,104.35704803466797,50
7,1,6,137.28571428571428,263.5238095238095,61.57142857142857,104.83436584472656,50
7,1,7,142.11627906976744,264.5581395348837,63.51162790697674,104.11126708984375,50
7,1,8,147.6590909090909,266.70454545454544,65.04545454545455,104.40411376953125,50
7,1,9,154.275,269.275,66.275,104.7831039428711,50
7,1,10,160.4418604651163,271.3953488372093,67.23255813953489,105.11868286132812,50
7,1,11,168.225,274.025,68.225,104.84074401855469,50
7,1,12,174.58333333333334,277.9166666666667,68.69444444444444,105.30001068115234,50
7,1,13,168.72727272727272,274.95454545454544,67.93181818181819,104.91260528564453,50
7,1,14,160.43589743589743,270.1025641025641,66.7948717948718,105.67041778564453,50
7,1,15,152.609756097561,264.3414634146341,66.04878048780488,104.26932525634766,50
7,1,16,144.8095238095238,259.2857142857143,63.57142857142857,104.75790405273438,50
7,1,17,138.5531914893617,255.19148936170214,61.46808510638298,105.03675079345703,50
7,1,18,132.43589743589743,251.46153846153845,59.17948717948718,105.1076889038086,50
7,1,19,128.7027027027027,247.13513513513513,56.729729729729726,103.65238189697266,50
7,1,20,123.72093023255815,239.62790697674419,53.674418604651166,104.56024169921875,50
7,1,21,118.975,231.75,50.975,104.35176086425781,50
7,1,22,114.51162790697674,224.88372093023256,48.46511627906977,103.46392059326172,50
7,1,23,110.76744186046511,216.93023255813952,45.53488372093023,104.51228332519531,50
7,1,24,105.4047619047619,210.97619047619048,42.23809523809524,104.98448181152344,50
7,1,25,100.3076923076923,205.35897435897436,38.46153846153846,105.03144073486328,50
7,1,26,93.95121951219512,199.14634146341464,35.53658536585366,105.37557220458984,50
7,1,27,86.21052631578948,193.6315789473684,32.5,104.40149688720703,50
7,1,28,79.6829268292683,188.2439024390244,29.414634146341463,103.31098937988281,50
7,1,29,73.61904761904762,185.16666666666666,25.738095238095237,105.7855453491211,50
7,1,30,67.08888888888889,184.42222222222222,21.88888888888889,106.10945129394531,50
7,1,31,60.175,184.1,18.525,105.04833221435547,50
7,1,32,53.30769230769231,185.10256410256412,14.564102564102564,104.48950958251953,50
7,1,33,45.888888888888886,186.6888888888889,10.555555555555555,105.1972885131836,50
7,1,34,36.604651162790695,186.41860465116278,6.627906976744186,104.55899047851562,50
7,1,35,27.555555555555557,185.53333333333333,3.111111111111111,105.64073944091797,50
7,1,36,18.56756756756757,168.45945945945945,5.018018018018018,103.9913330078125,50
7,1,37,26.881818181818183,155.4090909090909,5.763636363636364,104.83100128173828,50
7,1,38,35.71028037383178,145.25233644859813,5.710280373831775,104.81964874267578,50
7,1,39,43.99074074074074,135.62962962962962,6.648148148148148,105.14193725585938,50
7,1,40,51.42857142857143,125.4,7.6571428571428575,105.12984466552734,50
7,1,41,64.6697247706422,114.46788990825688,8.027522935779816,104.85360717773438,50
7,1,42,79.6952380952381,105.08571428571429,7.076190476190476,104.76346588134766,50
7,1,43,94.69724770642202,93.94495412844037,5.36697247706422,105.44341278076172,50
7,1,44,108.44117647058823,82.53921568627452,3.9411764705882355,104.41658782958984,50
7,1,45,122.73469387755102,73.77551020408163,3.86734693877551,104.60155487060547,50
7,1,46,139.93,63.53,3.99,104.98860931396484,50
7,1,47,156.0891089108911,54.45544554455446,3.9504950495049505,104.29889678955078,50
7,1,48,169.8095238095238,47.6,4.552380952380952,105.123291015625,50
7,1,49,183.4857142857143,41.80952380952381,5.228571428571429,105.57400512695312,50
7,1,50,197.89,35.27,6.97,105.60062408447266,50
8,1,1,167.96428571428572,238.01785714285714,43.982142857142854,108.4225845336914,50
8,1,2,166.87037037037038,238.6851851851852,43.592592592592595,106.88600158691406,50
8,1,3,165.94736842105263,239.01754385964912,43.49122807017544,107.85121154785156,50
8,1,4,165.45,240.85,43.416666666666664,108.42499542236328,50
8,1,5,163.98360655737704,241.39344262295083,43.459016393442624,108.20407104492188,50
8,1,6,161.60377358490567,241.0,43.264150943396224,108.67615509033203,50
8,1,7,159.74074074074073,241.42592592592592,42.666666666666664,107.02210998535156,50
8,1,8,157.38181818181818,242.27272727272728,42.41818181818182,107.97935485839844,50
8,1,9,154.34545454545454,243.01818181818183,41.654545454545456,107.17627716064453,50
8,1,10,152.28571428571428,243.125,41.5,107.44330596923828,50
8,1,11,151.12280701754386,242.78947368421052,41.21052631578947,109.01374053955078,50
